user_id;longitude;latitude;elevation;tracked_at;accuracy
1;8.4605815;47.3994095;429.0;1970-01-18T23:07:21Z;0
1;8.459998599999999;47.39944439999999;425.0;1970-01-18T23:07:21Z;0
1;8.459798900000001;47.3995849;422.0;1970-01-18T23:07:21Z;0
1;8.4593256;47.39965;415.0;1970-01-18T23:07:21Z;0
1;8.4589906;47.3997231;411.0;1970-01-18T23:07:21Z;0
1;8.4585839;47.3997255;410.0;1970-01-18T23:07:21Z;0
1;8.458316400000001;47.3998044;415.0;1970-01-18T23:07:21Z;0
1;8.4579614;47.3998642;417.0;1970-01-18T23:07:21Z;0
1;8.457628;47.3998749;417.0;1970-01-18T23:07:21Z;0
1;8.4572767;47.3998868;416.0;1970-01-18T23:07:21Z;0
1;8.4569757;47.3998902;418.0;1970-01-18T23:07:21Z;0
1;8.4565936;47.399949;419.0;1970-01-18T23:07:21Z;0
1;8.4562254;47.399953100000005;421.0;1970-01-18T23:07:21Z;0
1;8.455843699999999;47.3999518;423.0;1970-01-18T23:07:21Z;0
1;8.4554537;47.3999914;428.0;1970-01-18T23:07:21Z;0
1;8.4550872;47.400000399999996;431.0;1970-01-18T23:07:21Z;0
1;8.454750599999999;47.3999203;428.0;1970-01-18T23:07:21Z;0
1;8.4542912;47.4000301;439.0;1970-01-18T23:07:21Z;0
1;8.453912800000001;47.4000325;438.0;1970-01-18T23:07:21Z;0
1;8.4535164;47.400007099999996;440.0;1970-01-18T23:07:21Z;0
1;8.4531755;47.40000379999999;443.0;1970-01-18T23:07:21Z;0
1;8.4527569;47.399928100000004;440.0;1970-01-18T23:07:21Z;0
1;8.4523781;47.3999651;442.0;1970-01-18T23:07:21Z;0
1;8.4520272;47.399955600000006;442.0;1970-01-18T23:07:21Z;0
1;8.4516745;47.3999164;445.0;1970-01-18T23:07:21Z;0
1;8.451308000000001;47.399886200000005;445.0;1970-01-18T23:07:21Z;0
1;8.450983500000001;47.3998685;447.0;1970-01-18T23:07:21Z;0
1;8.4506286;47.399860600000004;447.0;1970-01-18T23:07:21Z;0
1;8.4503304;47.3998814;449.0;1970-01-18T23:07:21Z;0
1;8.4500231;47.3998739;450.0;1970-01-18T23:07:21Z;0
1;8.4496774;47.3999182;450.0;1970-01-18T23:07:21Z;0
1;8.4494033;47.399854600000005;451.0;1970-01-18T23:07:21Z;0
1;8.4490759;47.399827200000004;451.0;1970-01-18T23:07:21Z;0
1;8.4487463;47.3998073;449.0;1970-01-18T23:07:21Z;0
1;8.448450900000001;47.399757;449.0;1970-01-18T23:07:21Z;0
1;8.4481733;47.399737200000004;449.0;1970-01-18T23:07:21Z;0
1;8.4478962;47.3996959;448.0;1970-01-18T23:07:21Z;0
1;8.4476308;47.399687;448.0;1970-01-18T23:07:21Z;0
1;8.447328500000001;47.399623299999995;446.0;1970-01-18T23:07:21Z;0
1;8.4470469;47.3995775;446.0;1970-01-18T23:07:21Z;0
1;8.4467253;47.399576;447.0;1970-01-18T23:07:21Z;0
1;8.4464306;47.3995559;447.0;1970-01-18T23:07:21Z;0
1;8.44614;47.3995227;448.0;1970-01-18T23:07:21Z;0
1;8.4458695;47.399498799999996;448.0;1970-01-18T23:07:21Z;0
1;8.4455395;47.3995155;447.0;1970-01-18T23:07:21Z;0
1;8.445245;47.399489200000005;448.0;1970-01-18T23:07:21Z;0
1;8.444944300000001;47.3995019;448.0;1970-01-18T23:07:21Z;0
1;8.444616;47.399457;447.0;1970-01-18T23:07:21Z;0
1;8.444303999999999;47.399467;447.0;1970-01-18T23:07:21Z;0
1;8.4439703;47.399432;447.0;1970-01-18T23:07:21Z;0
1;8.4436301;47.399399;448.0;1970-01-18T23:07:21Z;0
1;8.443211400000001;47.3993887;449.0;1970-01-18T23:07:21Z;0
1;8.4429225;47.399330600000006;449.0;1970-01-18T23:07:21Z;0
1;8.442585300000001;47.399311700000005;449.0;1970-01-18T23:07:21Z;0
1;8.442258599999999;47.3992895;449.0;1970-01-18T23:07:21Z;0
1;8.441904699999998;47.3992912;450.0;1970-01-18T23:07:21Z;0
1;8.441589800000001;47.399300200000006;452.0;1970-01-18T23:07:21Z;0
1;8.4412713;47.3993129;453.0;1970-01-18T23:07:21Z;0
1;8.4410651;47.3992766;453.0;1970-01-18T23:07:21Z;0
1;8.440715199999998;47.3992585;455.0;1970-01-18T23:07:21Z;0
1;8.4404275;47.399243;456.0;1970-01-18T23:07:21Z;0
1;8.440125;47.39921;454.0;1970-01-18T23:07:21Z;0
1;8.4397837;47.3991905;455.0;1970-01-18T23:07:21Z;0
1;8.4394441;47.399122399999996;456.0;1970-01-18T23:07:21Z;0
1;8.438507099999999;47.399020799999995;458.0;1970-01-18T23:07:21Z;0
1;8.4381767;47.3989947;457.0;1970-01-18T23:07:21Z;0
1;8.437836599999999;47.3989506;460.0;1970-01-18T23:07:21Z;0
1;8.4374996;47.3989061;460.0;1970-01-18T23:07:21Z;0
1;8.437172;47.3988747;460.0;1970-01-18T23:07:21Z;0
1;8.436808300000001;47.3988526;460.0;1970-01-18T23:07:21Z;0
1;8.436516699999999;47.3988169;460.0;1970-01-18T23:07:21Z;0
1;8.4361829;47.3988235;461.0;1970-01-18T23:07:21Z;0
1;8.435825;47.39875;461.0;1970-01-18T23:07:21Z;0
1;8.435503;47.3986718;460.0;1970-01-18T23:07:21Z;0
1;8.4352147;47.3986233;460.0;1970-01-18T23:07:21Z;0
1;8.4349315;47.3986499;461.0;1970-01-18T23:07:21Z;0
1;8.4345995;47.398624299999994;463.0;1970-01-18T23:07:21Z;0
1;8.4343781;47.3986338;462.0;1970-01-18T23:07:21Z;0
1;8.4340854;47.398564799999996;462.0;1970-01-18T23:07:21Z;0
1;8.433810099999999;47.3985125;461.0;1970-01-18T23:07:21Z;0
1;8.433520300000001;47.398502799999996;461.0;1970-01-18T23:07:21Z;0
1;8.433255699999998;47.3985469;461.0;1970-01-18T23:07:21Z;0
1;8.4329243;47.398509000000004;463.0;1970-01-18T23:07:21Z;0
1;8.4326416;47.398497;462.0;1970-01-18T23:07:21Z;0
1;8.4323694;47.3984703;462.0;1970-01-18T23:07:21Z;0
1;8.4320903;47.3984461;462.0;1970-01-18T23:07:21Z;0
1;8.4318215;47.3983737;461.0;1970-01-18T23:07:21Z;0
1;8.4314558;47.3983199;461.0;1970-01-18T23:07:21Z;0
1;8.4311291;47.3982802;461.0;1970-01-18T23:07:21Z;0
1;8.4308048;47.39825689999999;462.0;1970-01-18T23:07:21Z;0
1;8.430517199999999;47.398228700000004;463.0;1970-01-18T23:07:21Z;0
1;8.4302637;47.3981777;463.0;1970-01-18T23:07:21Z;0
1;8.4299994;47.3981259;455.0;1970-01-18T23:07:21Z;0
1;8.429716599999999;47.3980933;456.0;1970-01-18T23:07:21Z;0
1;8.4293531;47.3980672;457.0;1970-01-18T23:07:21Z;0
1;8.4290551;47.39804;459.0;1970-01-18T23:07:21Z;0
1;8.4286739;47.3979364;459.0;1970-01-18T23:07:21Z;0
1;8.4284399;47.3979848;460.0;1970-01-18T23:07:21Z;0
1;8.428155699999998;47.397955700000004;460.0;1970-01-18T23:07:21Z;0
1;8.4278507;47.3979479;460.0;1970-01-18T23:07:21Z;0
1;8.4275494;47.397982299999995;460.0;1970-01-18T23:07:21Z;0
1;8.42726;47.398004799999995;460.0;1970-01-18T23:07:21Z;0
1;8.4270675;47.3980331;460.0;1970-01-18T23:07:21Z;0
1;8.4267663;47.3980203;460.0;1970-01-18T23:07:21Z;0
1;8.4263775;47.3980601;460.0;1970-01-18T23:07:21Z;0
1;8.4257919;47.398179600000006;460.0;1970-01-18T23:07:21Z;0
1;8.4256171;47.3981329;460.0;1970-01-18T23:07:21Z;0
1;8.4252309;47.398190500000005;460.0;1970-01-18T23:07:21Z;0
1;8.4248781;47.3982157;459.0;1970-01-18T23:07:21Z;0
1;8.4246246;47.398173;460.0;1970-01-18T23:07:21Z;0
1;8.4242837;47.39822;460.0;1970-01-18T23:07:21Z;0
1;8.423944699999998;47.3982844;459.0;1970-01-18T23:07:21Z;0
1;8.423618800000002;47.3983246;459.0;1970-01-18T23:07:21Z;0
1;8.423177599999999;47.3984931;459.0;1970-01-18T23:07:21Z;0
1;8.4228285;47.398551399999995;459.0;1970-01-18T23:07:21Z;0
1;8.4225096;47.398639700000004;460.0;1970-01-18T23:07:21Z;0
1;8.422232199999998;47.3986776;460.0;1970-01-18T23:07:21Z;0
1;8.4219462;47.3987566;460.0;1970-01-18T23:07:21Z;0
1;8.4217493;47.39888070000001;459.0;1970-01-18T23:07:21Z;0
1;8.421486300000002;47.399025200000004;459.0;1970-01-18T23:07:21Z;0
1;8.4212435;47.3991612;459.0;1970-01-18T23:07:21Z;0
1;8.420929199999998;47.3992961;460.0;1970-01-18T23:07:21Z;0
1;8.420645500000001;47.399300399999994;460.0;1970-01-18T23:07:21Z;0
1;8.4203528;47.39935429999999;460.0;1970-01-18T23:07:21Z;0
1;8.420029;47.399373600000004;458.0;1970-01-18T23:07:21Z;0
1;8.4197122;47.399421000000004;457.0;1970-01-18T23:07:21Z;0
1;8.419407699999999;47.399445799999995;457.0;1970-01-18T23:07:21Z;0
1;8.419126;47.3995176;456.0;1970-01-18T23:07:21Z;0
1;8.4188209;47.3996018;456.0;1970-01-18T23:07:21Z;0
1;8.418545199999999;47.399623600000005;456.0;1970-01-18T23:07:21Z;0
1;8.4183295;47.3997071;456.0;1970-01-18T23:07:21Z;0
1;8.418066900000001;47.3997898;456.0;1970-01-18T23:07:21Z;0
1;8.4177924;47.3998718;455.0;1970-01-18T23:07:21Z;0
1;8.4175201;47.39998610000001;456.0;1970-01-18T23:07:21Z;0
1;8.4172388;47.4000477;456.0;1970-01-18T23:07:21Z;0
1;8.416961500000001;47.4001124;456.0;1970-01-18T23:07:21Z;0
1;8.4166678;47.4001559;456.0;1970-01-18T23:07:21Z;0
1;8.4163087;47.4002639;454.0;1970-01-18T23:07:21Z;0
1;8.415985699999998;47.400367700000004;453.0;1970-01-18T23:07:21Z;0
1;8.4156742;47.400460700000004;454.0;1970-01-18T23:07:21Z;0
1;8.4153977;47.4003612;452.0;1970-01-18T23:07:21Z;0
1;8.4151658;47.4004047;452.0;1970-01-18T23:07:21Z;0
1;8.4149873;47.4006235;454.0;1970-01-18T23:07:21Z;0
1;8.4147084;47.4006854;454.0;1970-01-18T23:07:21Z;0
1;8.4144296;47.4007472;453.0;1970-01-18T23:07:21Z;0
1;8.4144296;47.4007472;453.0;1970-01-18T23:07:21Z;0
1;8.4144296;47.4007472;453.0;1970-01-18T23:07:21Z;0
1;8.4079366;47.402085;455.0;1970-01-18T23:07:21Z;0
1;8.4077021;47.40203579999999;456.0;1970-01-18T23:07:21Z;0
1;8.4073773;47.402382;458.0;1970-01-18T23:07:21Z;0
1;8.4069964;47.4026255;458.0;1970-01-18T23:07:21Z;0
1;8.4068071;47.4027429;458.0;1970-01-18T23:07:21Z;0
1;8.406644900000002;47.402856799999995;454.0;1970-01-18T23:07:21Z;0
1;8.4064415;47.402988799999996;454.0;1970-01-18T23:07:21Z;0
1;8.40623;47.4031549;454.0;1970-01-18T23:07:21Z;0
1;8.4060234;47.403313399999995;454.0;1970-01-18T23:07:21Z;0
1;8.405856800000002;47.4034533;454.0;1970-01-18T23:07:21Z;0
1;8.405546300000001;47.4036583;454.0;1970-01-18T23:07:21Z;0
1;8.4054135;47.4037645;454.0;1970-01-18T23:07:21Z;0
1;8.4054135;47.4037645;454.0;1970-01-18T23:07:21Z;0
1;8.4054135;47.4037645;454.0;1970-01-18T23:07:21Z;0
1;8.4054135;47.4037645;454.0;1970-01-18T23:07:21Z;0
1;8.4054135;47.4037645;454.0;1970-01-18T23:07:21Z;0
1;8.4075398;47.406923;0.0;1970-01-18T23:07:21Z;0
1;8.4088198;47.4086785;0.0;1970-01-18T23:07:21Z;0
1;8.4088198;47.4086785;0.0;1970-01-18T23:07:21Z;0
1;8.4025046;47.4091434;0.0;1970-01-18T23:07:21Z;0
1;8.4025046;47.4091434;0.0;1970-01-18T23:07:21Z;0
1;8.401555300000002;47.411063;0.0;1970-01-18T23:07:21Z;0
1;8.4025046;47.4091434;0.0;1970-01-18T23:07:21Z;0
1;8.4077593;47.4038242;0.0;1970-01-18T23:07:21Z;0
1;8.4077593;47.4038242;0.0;1970-01-18T23:07:21Z;0
1;8.4077593;47.4038242;0.0;1970-01-18T23:07:21Z;0
1;8.3971205;47.416008399999996;465.0;1970-01-18T23:07:21Z;0
1;8.396968800000002;47.4159087;465.0;1970-01-18T23:07:21Z;0
1;8.396968800000002;47.4159087;465.0;1970-01-18T23:07:21Z;0
1;8.3967658;47.416033299999995;466.0;1970-01-18T23:07:21Z;0
1;8.3966505;47.4162263;466.0;1970-01-18T23:07:21Z;0
1;8.3964075;47.416353799999996;466.0;1970-01-18T23:07:21Z;0
1;8.3962435;47.416422499999996;466.0;1970-01-18T23:07:21Z;0
1;8.3959124;47.4163169;464.0;1970-01-18T23:07:21Z;0
1;8.395433599999999;47.41614129999999;463.0;1970-01-18T23:07:21Z;0
1;8.395329199999999;47.4162039;462.0;1970-01-18T23:07:21Z;0
1;8.3952249;47.4162664;462.0;1970-01-18T23:07:21Z;0
1;8.3951744;47.4163225;462.0;1970-01-18T23:07:21Z;0
1;8.3951311;47.4163537;461.0;1970-01-18T23:07:21Z;0
1;8.3950807;47.4163791;462.0;1970-01-18T23:07:21Z;0
1;8.395030699999998;47.4164179;457.0;1970-01-18T23:07:21Z;0
1;8.394976699999999;47.4164343;462.0;1970-01-18T23:07:21Z;0
1;8.3949218;47.4164561;462.0;1970-01-18T23:07:21Z;0
1;8.394852499999999;47.4164721;462.0;1970-01-18T23:07:21Z;0
1;8.3944591;47.4166924;462.0;1970-01-18T23:07:21Z;0
1;8.3942897;47.4167922;461.0;1970-01-18T23:07:21Z;0
1;8.3940717;47.416849600000006;462.0;1970-01-18T23:07:21Z;0
1;8.3939602;47.4168158;462.0;1970-01-18T23:07:21Z;0
1;8.393912;47.4168466;462.0;1970-01-18T23:07:21Z;0
1;8.3939366;47.4169598;462.0;1970-01-18T23:07:21Z;0
