user_id;tracked_at;latitude;longitude;elevation;accuracy
1;2012-12-18T19:58:00Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:57:00Z;47.3770429;8.5474355;0;33
1;2012-12-18T19:54:00Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:52:00Z;47.3770271;8.5474398;0;30
1;2012-12-18T19:51:00Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:50:00Z;47.3770568;8.5474199;0;30
1;2012-12-18T19:49:00Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:48:00Z;47.3769623;8.5474444;0;30
1;2012-12-18T19:45:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:44:59Z;47.3769011;8.547421;0;30
1;2012-12-18T19:43:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:42:59Z;47.3770161;8.547431;0;30
1;2012-12-18T19:41:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:38:59Z;47.3769945;8.5474429;0;30
1;2012-12-18T19:37:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:35:59Z;47.3769277;8.5474424;0;30
1;2012-12-18T19:33:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:32:59Z;47.3770061;8.5474555;0;30
1;2012-12-18T19:29:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:27:59Z;47.3768316;8.5474208;0;30
1;2012-12-18T19:26:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:25:59Z;47.3769536;8.5474358;0;30
1;2012-12-18T19:23:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:22:59Z;47.3769613;8.5474455;0;30
1;2012-12-18T19:20:59Z;47.3774609;8.5465331;0;38
1;2012-12-18T19:19:58Z;47.3769506;8.5474132;0;34
1;2012-12-18T19:15:58Z;47.3718985;8.5193713;0;1001
1;2012-12-18T19:14:58Z;47.3718985;8.5193713;0;1001
1;2012-12-18T19:12:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:11:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:10:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:08:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:07:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:06:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:04:57Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:02:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:01:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T19:00:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:59:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:58:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:57:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:56:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:55:56Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:53:56Z;47.3773403;8.5462612;0;693
1;2012-12-18T18:51:55Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:50:55Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:49:06Z;47.3718985;8.5193713;0;1001
1;2012-12-18T18:46:55Z;47.3757857;8.5505964;0;961
1;2012-12-18T18:45:55Z;47.3768924;8.5504678;0;720
1;2012-12-18T18:44:55Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:43:55Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:42:55Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:41:55Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:40:54Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:39:54Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:38:54Z;47.3758039;8.5506327;0;956
1;2012-12-18T18:37:54Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:36:54Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:35:54Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:34:54Z;47.3765873;8.548546;0;94
1;2012-12-18T18:32:54Z;47.3793249;8.5481469;0;14
1;2012-12-18T18:31:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:29:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:28:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:27:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:26:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:25:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:24:54Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:23:53Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:22:53Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:21:53Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:20:53Z;47.3807743;8.5477422;0;649
1;2012-12-18T18:17:53Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:16:53Z;47.3780352;8.5483045;0;697
1;2012-12-18T18:15:53Z;47.3767348;8.5497535;0;697
1;2012-12-18T18:14:53Z;47.3777164;8.5492107;0;586
1;2012-12-18T18:13:53Z;47.3777164;8.5492107;0;649
1;2012-12-18T18:10:52Z;47.3812438;8.5483305;0;650
1;2012-12-18T18:08:52Z;47.3784048;8.5477347;0;775
1;2012-12-18T18:07:52Z;47.3784048;8.5477347;0;775
1;2012-12-18T18:04:52Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:03:52Z;47.3776657;8.5488743;0;697
1;2012-12-18T18:02:52Z;47.3780352;8.5483045;0;697
1;2012-12-18T18:01:18Z;47.3780828;8.5451629;0;693
1;2012-12-18T18:00:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:58:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:57:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:56:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:55:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:54:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:53:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:52:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:51:18Z;47.3765873;8.548546;0;94
1;2012-12-18T17:50:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:49:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:48:18Z;47.3780352;8.5483045;0;697
1;2012-12-18T17:47:18Z;47.3780352;8.5483045;0;697
1;2012-12-18T17:46:18Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:44:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:43:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:41:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:40:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:39:17Z;47.3765873;8.548546;0;94
1;2012-12-18T17:37:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:36:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:35:17Z;47.3780352;8.5483045;0;697
1;2012-12-18T17:32:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:31:17Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:29:17Z;47.3766802;8.5495881;0;586
1;2012-12-18T17:28:17Z;47.3767348;8.5497535;0;697
1;2012-12-18T17:27:16Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:24:16Z;47.3771043;8.5491837;0;775
1;2012-12-18T17:23:16Z;47.3758039;8.5506327;0;956
1;2012-12-18T17:21:23Z;47.3766802;8.5495881;0;586
1;2012-12-18T17:20:16Z;47.3767348;8.5497535;0;697
1;2012-12-18T17:19:16Z;47.3758039;8.5506327;0;956
1;2012-12-18T17:18:16Z;47.3758039;8.5506327;0;956
1;2012-12-18T17:17:16Z;47.3758039;8.5506327;0;956
1;2012-12-18T17:16:16Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:15:16Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:13:16Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:12:16Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:11:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:10:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:09:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:08:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:07:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:06:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:05:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:04:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:02:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:01:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T17:00:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:59:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:58:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:57:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:56:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:54:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:52:15Z;47.3758039;8.5506327;0;956
1;2012-12-18T16:51:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:49:15Z;47.3780352;8.5483045;0;697
1;2012-12-18T16:48:15Z;47.3765873;8.548546;0;94
1;2012-12-18T16:47:15Z;47.3768924;8.5504678;0;720
1;2012-12-18T16:45:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:44:15Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:43:14Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:42:14Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:40:14Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:39:14Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:38:14Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:37:14Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:36:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:35:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:34:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:33:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:30:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:29:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:28:13Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:26:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:24:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:23:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:22:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:20:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:18:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:17:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:16:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:14:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:13:12Z;47.3776657;8.5488743;0;697
1;2012-12-18T16:11:12Z;47.3795274;8.551046;0;697
1;2012-12-18T16:10:12Z;47.3813892;8.5532176;0;820
1;2012-12-18T16:09:12Z;47.3813892;8.5532176;0;820
1;2012-12-18T16:06:11Z;47.3742867;8.5497426;0;668
1;2012-12-18T16:05:11Z;47.3742867;8.5497426;0;668
1;2012-12-18T16:04:11Z;47.3742867;8.5497426;0;668
1;2012-12-18T16:02:11Z;47.3758039;8.5506327;0;956
1;2012-12-18T16:00:44Z;47.3801198;8.543481;0;669
1;2012-12-18T15:58:47Z;47.3782668;8.5414881;0;612
1;2012-12-18T15:57:44Z;47.3744722;8.5417192;0;664
1;2012-12-18T15:56:44Z;47.3744596;8.5417165;0;658
1;2012-12-18T15:54:44Z;47.3744596;8.5417165;0;658
1;2012-12-18T15:53:43Z;47.3744596;8.5417165;0;658
1;2012-12-18T15:51:43Z;47.3744596;8.5417165;0;658
1;2012-12-18T15:50:43Z;47.371607;8.5424148;0;586
1;2012-12-18T15:49:43Z;47.3676626;8.5406795;0;41
1;2012-12-18T15:48:43Z;47.3686048;8.5422178;0;587
1;2012-12-18T15:47:43Z;47.369127;8.5433266;0;587
1;2012-12-18T15:46:43Z;47.3676626;8.5406795;0;41
1;2012-12-18T15:45:43Z;47.3678925;8.5409286;0;635
1;2012-12-18T15:44:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:42:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:41:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:40:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:39:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:38:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:37:43Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:36:42Z;47.3744722;8.5417192;0;664
1;2012-12-18T15:35:42Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:34:42Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:31:45Z;47.3677024;8.5407482;0;635
1;2012-12-18T15:30:45Z;47.3692434;8.5434898;0;706
1;2012-12-18T15:29:42Z;47.3744722;8.5417192;0;664
1;2012-12-18T15:28:42Z;47.3744596;8.5417165;0;658
1;2012-12-18T15:27:42Z;47.3744596;8.5417165;0;658
1;2012-12-18T15:25:41Z;47.3709824;8.5433658;0;51
1;2012-12-18T15:24:41Z;47.3669769;8.5450685;0;36
1;2012-12-18T15:23:41Z;47.3669769;8.5450685;0;36
1;2012-12-18T15:21:45Z;47.3669769;8.5450685;0;36
1;2012-12-18T15:20:41Z;47.3695027;8.5495284;0;20
1;2012-12-18T15:19:41Z;47.370851;8.549575;0;30
1;2012-12-18T15:18:41Z;47.370851;8.549575;0;30
1;2012-12-18T15:17:41Z;47.3723031;8.5488622;0;27
1;2012-12-18T15:16:41Z;47.3743316;8.548778;0;36
1;2012-12-18T15:14:41Z;47.3742867;8.5497426;0;668
1;2012-12-18T15:13:41Z;47.380117;8.554451;0;55
1;2012-12-18T15:12:41Z;47.380117;8.554451;0;55
1;2012-12-18T15:11:41Z;47.380117;8.554451;0;55
1;2012-12-18T15:09:41Z;47.3775453;8.5554794;0;27
1;2012-12-18T15:08:40Z;47.3752506;8.5548983;0;714
1;2012-12-18T15:07:40Z;47.3813892;8.5532176;0;820
1;2012-12-18T15:04:40Z;47.380117;8.554451;0;55
1;2012-12-18T15:02:44Z;47.3783197;8.5519881;0;24
1;2012-12-18T15:00:41Z;47.3725319;8.5584873;0;713
1;2012-12-18T14:57:48Z;47.3776371;8.5523606;0;53
1;2012-12-18T14:56:41Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:55:40Z;47.377593;8.5529601;0;34
1;2012-12-18T14:54:40Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:52:41Z;47.3775609;8.5529928;0;34
1;2012-12-18T14:51:41Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:50:41Z;47.3776325;8.552587;0;30
1;2012-12-18T14:48:41Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:47:41Z;47.3776034;8.5528216;0;31
1;2012-12-18T14:45:40Z;47.3779119;8.5517562;0;31
1;2012-12-18T14:43:01Z;47.3776577;8.5524702;0;755
1;2012-12-18T14:40:41Z;47.3781342;8.5527747;0;39
1;2012-12-18T14:39:13Z;47.380117;8.554451;0;55
1;2012-12-18T14:38:00Z;47.3780365;8.5528593;0;24
1;2012-12-18T14:35:57Z;47.3777812;8.5530882;0;36
1;2012-12-18T14:34:56Z;47.3777812;8.5530882;0;36
1;2012-12-18T14:33:56Z;47.3777812;8.5530882;0;36
1;2012-12-18T14:32:01Z;47.3776657;8.5488743;0;697
1;2012-12-18T14:29:03Z;47.3779119;8.5517562;0;31
1;2012-12-18T14:27:56Z;47.3779709;8.5529154;0;40
1;2012-12-18T14:24:55Z;47.377614;8.5523729;0;39
1;2012-12-18T14:23:55Z;47.3779921;8.5528696;0;44
1;2012-12-18T14:20:55Z;47.3779921;8.5528696;0;44
1;2012-12-18T14:19:54Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:18:54Z;47.3777046;8.5529943;0;39
1;2012-12-18T14:16:54Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:13:55Z;47.3776853;8.5530364;0;41
1;2012-12-18T14:12:54Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:11:54Z;47.3777062;8.5530975;0;25
1;2012-12-18T14:10:54Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:09:51Z;47.377732;8.5531066;0;27
1;2012-12-18T14:08:51Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:07:51Z;47.377691;8.5530796;0;44
1;2012-12-18T14:05:51Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:04:51Z;47.3777258;8.5530922;0;22
1;2012-12-18T14:02:51Z;47.3781599;8.5525258;0;36
1;2012-12-18T14:01:51Z;47.3776488;8.5530356;0;43
1;2012-12-18T13:59:52Z;47.3781599;8.5525258;0;36
1;2012-12-18T13:58:51Z;47.3777335;8.5530028;0;36
1;2012-12-18T13:55:51Z;47.3781599;8.5525258;0;36
1;2012-12-18T13:52:51Z;47.3804127;8.5540068;0;899
1;2012-12-18T13:51:50Z;47.3804127;8.5540068;0;899
1;2012-12-18T13:50:46Z;47.3804127;8.5540068;0;899
1;2012-12-18T13:49:46Z;47.3804127;8.5540068;0;899
1;2012-12-18T13:48:46Z;47.3758039;8.5506327;0;956
1;2012-12-18T13:46:46Z;47.3764987;8.5487807;0;48
1;2012-12-18T13:45:46Z;47.3774609;8.5465331;0;38
1;2012-12-18T13:44:46Z;47.377409;8.5479515;0;30
1;2012-12-18T13:43:46Z;47.3776657;8.5488743;0;697
1;2012-12-18T13:42:46Z;47.3776657;8.5488743;0;697
1;2012-12-18T13:39:49Z;47.377409;8.5479515;0;30
1;2012-12-18T13:38:50Z;47.3783295;8.5487621;0;20
1;2012-12-18T13:36:51Z;47.3783295;8.5487621;0;20
1;2012-12-18T13:33:50Z;47.3783295;8.5487621;0;20
1;2012-12-18T13:31:48Z;47.3776644;8.5488684;0;703
1;2012-12-18T13:30:46Z;47.3776618;8.5488681;0;695
1;2012-12-18T13:29:10Z;47.3776618;8.5488681;0;695
1;2012-12-18T13:28:02Z;47.3788387;8.5420722;0;669
1;2012-12-18T13:26:53Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:25:41Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:24:41Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:22:41Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:21:41Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:20:41Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:19:41Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:17:46Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:16:46Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:15:46Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:14:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:13:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:11:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:10:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:09:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:08:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:07:45Z;47.3772949;8.5468242;0;20
1;2012-12-18T13:05:45Z;47.3773806;8.5466628;0;51
1;2012-12-18T13:04:45Z;47.3773352;8.5468366;0;21
1;2012-12-18T13:03:45Z;47.3773352;8.5468366;0;21
1;2012-12-18T13:02:45Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:59:47Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:57:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:56:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:54:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:53:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:51:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:50:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:49:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:48:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:47:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:46:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:45:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:43:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:42:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:41:44Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:38:40Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:36:40Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:35:40Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:34:40Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:31:40Z;47.3773352;8.5468366;0;21
1;2012-12-18T12:29:40Z;47.3773095;8.5468423;0;22
1;2012-12-18T12:28:40Z;47.3773093;8.5468769;0;21
1;2012-12-18T12:27:40Z;47.3773093;8.5468769;0;21
1;2012-12-18T12:26:40Z;47.3773093;8.5468769;0;21
1;2012-12-18T12:25:40Z;47.3773093;8.5468769;0;21
1;2012-12-18T12:24:40Z;47.3773077;8.546712;0;39
1;2012-12-18T12:23:40Z;47.3773188;8.5464182;0;38
1;2012-12-18T12:21:40Z;47.3773262;8.5467579;0;40
1;2012-12-18T12:20:02Z;47.3773177;8.5464766;0;33
1;2012-12-18T12:17:41Z;47.3773177;8.5464766;0;36
1;2012-12-18T12:16:31Z;47.3783378;8.5415928;0;644
1;2012-12-18T12:14:32Z;47.372753;8.543253;0;586
1;2012-12-18T12:12:38Z;47.3775501;8.5461555;0;36
1;2012-12-18T12:11:31Z;47.3762385;8.5474386;0;75
1;2012-12-18T12:10:31Z;47.3762385;8.5474386;0;75
1;2012-12-18T12:07:31Z;47.3755209;8.5468514;0;835
1;2012-12-18T12:05:35Z;47.3712479;8.5364525;0;835
1;2012-12-18T12:04:31Z;47.3765913;8.5478598;0;695
1;2012-12-18T12:03:31Z;47.3776618;8.5488681;0;695
1;2012-12-18T12:02:31Z;47.3762385;8.5474386;0;75
1;2012-12-18T12:01:31Z;47.3742874;8.5497575;0;668
1;2012-12-18T12:00:31Z;47.370851;8.549575;0;30
1;2012-12-18T11:58:35Z;47.3677414;8.545507;0;676
1;2012-12-18T11:56:30Z;47.3661502;8.5493352;0;930
1;2012-12-18T11:55:30Z;47.3663225;8.5486706;0;929
1;2012-12-18T11:54:30Z;47.3663225;8.5486706;0;929
1;2012-12-18T11:53:30Z;47.3661502;8.5493352;0;930
